"s","o"
"http://en.wiktionary.org/wiki/morbidness","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/multimorbid","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/postmorbid","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/premorbid","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/supermorbid","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hideous","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://fr.wiktionary.org/wiki/hideous","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hideola","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hideosity","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hideously","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hideousness","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/unhideous","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/obnoxious","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://fr.wiktionary.org/wiki/obnoxious","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/obnoxiously","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/obnoxiousness","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/unobnoxious","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://dbpedia.org/resource/Snoring","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/snoring","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://fr.wiktionary.org/wiki/snoring","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://wikidata.dbpedia.org/resource/Q205835","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/scrimy","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/verminous","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/verminously","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/gruesome","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://fr.wiktionary.org/wiki/gruesome","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/gruesomely","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/gruesomeness","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/abhorrency","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/ghastlily","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/ghastliness","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/unghastly","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/uncharnel","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/chemorepellent","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/nonrepellent","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/repellency","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/repellently","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/unrepellent","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/ghoulishly","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/ghoulishness","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/comorbid","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/intermorbid","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/morbidly","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/morbidness","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/multimorbid","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/nonmorbid","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/postmorbid","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/premorbid","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/supermorbid","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/unmorbid","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/hideola","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/hideosity","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/hideously","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/hideousness","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/unhideous","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/obnoxiously","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/obnoxiousness","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/unobnoxious","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/verminously","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/gruesomely","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/snoring","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/stabbing_to_death","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/abhorrences/n","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/ghastlier/a","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/ghastliest/a","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/charnels/n","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/repellant/a","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/repellant/n","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/repellents/n","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/morbidest/a","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/abnoxious/a","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/growsome/a/wikt/en_2","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/gruesomer/a","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/gruesomest/a","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/gruesomenesses/n","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/loathing","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/odium","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/odious","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/detest","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/execration","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/execrable","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/abominable","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/hate","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/hateful","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/abhor","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/hatred","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/accurse","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/anathemise","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/anathematise","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/anathematize","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/anathemize","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/comminate","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/anathema","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/curse","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/maledict","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/conceptnet/5.7.0/c/en/beshrew","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/loathing","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://fr.wiktionary.org/wiki/loathing","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/loathingly","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://fr.wiktionary.org/wiki/loathingly","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/self-loathing","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/odium","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/odious","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://fr.wiktionary.org/wiki/odious","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/odiously","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/odiousness","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/unodious","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/detest","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://fr.wiktionary.org/wiki/detest","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/detestability","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/detester","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/detestest","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://fr.wiktionary.org/wiki/detestest","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/detesteth","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://fr.wiktionary.org/wiki/detesteth","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/execration","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://fr.wiktionary.org/wiki/execration","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/execrable","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://fr.wiktionary.org/wiki/execrable","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/execrableness","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/execrably","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://fr.wiktionary.org/wiki/execrably","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/inexecrable","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://dbpedia.org/resource/Abominable","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://fr.wiktionary.org/wiki/abominable","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://wikidata.dbpedia.org/resource/Q322776","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/abominable","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/abominableness","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/abominably","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://fr.wiktionary.org/wiki/abominably","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hate","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://fr.wiktionary.org/wiki/hate","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hater","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hatesite","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://dbpedia.org/resource/Hatred","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hatred","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://fr.wiktionary.org/wiki/hatred","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://wikidata.dbpedia.org/resource/Q160232","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hateful","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://fr.wiktionary.org/wiki/hateful","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/antihate","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/apprecihate","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/behate","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/cyberhate","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/gay-hate","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hatable","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hate-crime","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hate_crime","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hate-on","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hate_on","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hateblog","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hatedom","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hatee","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hatefest","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hatefic","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hatel","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hateless","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hatelike","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hatelisting","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hatemonger","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hatest","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://fr.wiktionary.org/wiki/hatest","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hateth","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://fr.wiktionary.org/wiki/hateth","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hateworthy","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hathos","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hatriot","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/love-hate","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/overhate","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/unhate","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hatefuller","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hatefully","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/hatefulness","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/self-hateful","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/unhateful","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/abhor","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://fr.wiktionary.org/wiki/abhor","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/abhorrable","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/abhorration","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/abhorrer","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/abhorrest","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/abhorreth","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/abhorrible","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/abhorring","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://fr.wiktionary.org/wiki/abhorring","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/antihatred","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/self-hatred","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://dbpedia.org/resource/Bigotry","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/bigotry","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://fr.wiktionary.org/wiki/bigotry","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://wikidata.dbpedia.org/resource/Q859781","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/competing","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://fr.wiktionary.org/wiki/competing","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/punishing","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://fr.wiktionary.org/wiki/punishing","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/accurse","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/anathematise","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/anathematiser","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/anathematize","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/anathematization","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/anathematizer","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/comminate","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://dbpedia.org/resource/Anathema","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/anathema","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://fr.wiktionary.org/wiki/anathema","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://wikidata.dbpedia.org/resource/Q211517","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/anathemic","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://en.wiktionary.org/wiki/curse","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://fr.wiktionary.org/wiki/curse","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
